"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"225943245568487424","","","","","2012-07-19 13:20:42 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","The Netflix Tech Blog: Enabling Support for IPv6 http://t.co/2E2G25Ms","http://techblog.netflix.com/2012/07/enabling-support-for-ipv6.html"
"225435922177589248","","","","","2012-07-18 03:44:46 +0000","web","Empresa de ropa quiere registrar .patagonia. El gobierno Argentino se opone http://t.co/77SXuXw7 (via @nuevosdominios)","http://www.infotechnology.com/internet/Cual-es-el-conflicto-detras-del-dominio-.patagonia-20120717-0002.html"
"225405395701735426","","","","","2012-07-18 01:43:28 +0000","web","El s?bado 14 expir? el certificado digital de http://t.co/FpOhXnC2 @movistarchile","http://autoservicio.movistar.cl"
"223996747528142848","223908919997759488","105270139","","","2012-07-14 04:26:00 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@ISCdotORG #Bind is the glue that joins machine and human's internet addresses."
"222628047424208897","","","222572379203842048","1121591","2012-07-10 09:47:17 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @mamund: RT @jon_moore: Blogged: ""Using HTML as the Media Type for your API"": http://t.co/j7eskvV2 &lt;- excellent post.","http://codeartisan.blogspot.com/2012/07/using-html-as-media-type-for-your-api.html"
"222147497856995328","222120182120841216","156142024","","","2012-07-09 01:57:45 +0000","web","@secastro @mave007 @chidalgo tiene raz?n doc. Los tres resolvers que me da est?n validando! Excelente noticia."
"220657163230646272","","","220613561418919939","13162762","2012-07-04 23:15:41 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @mneylon: Chilean Domain Registry Expands DNS Infrastructure: http://t.co/b4YtxJWk","http://www.internetnews.me/?p=1768"
