"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"941421023","","","","","2008-10-01 03:03:39 +0000","<a href=""http://twitter.digsby.com/"" rel=""nofollow"">Digsby</a>","mi televisor es bipolar: o est? demasiado despacio o demasiado fuerte :("
"941085503","941083448","14341531","","","2008-09-30 21:17:13 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@calup lo conversar? con ella y te cuento :) gracias"
"941076484","941072497","14341531","","","2008-09-30 21:08:51 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@calup genial, gracias por el dato"
"941069580","","","","","2008-09-30 21:02:37 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","foto recomendada: Jove incendiari http://twurl.nl/yeh7qc"
"941069033","","","","","2008-09-30 21:02:11 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tumblereado: Jove incendiari http://u.mavrev.com/41z"
"941067498","941061012","14341531","","","2008-09-30 21:00:48 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@calup donde vas a clases de flamenco? mi polola @stormish est? interesada en algo asi"
"941043648","941036636","13292442","","","2008-09-30 20:39:20 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@vemi fue el efecto causado por  @robertoa en http://elmundosigueahi.blogspot.com/"
"940964225","940963796","11664832","","","2008-09-30 19:27:35 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@psyclaudita yo nunca nunca he tuiteado desde el wc. (asi se jugaba, no?  )"
"940952141","940942411","11102492","","","2008-09-30 19:16:32 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@aschek http://twitpic.com/dyb7 - ahahahaha notable!"
"940914921","940908969","8861932","","","2008-09-30 18:42:33 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@iperich ya reventaron la burbuja automotriz, la inmobiliaria, la .com... que negocio se puede inventar ahora pa inflar una y salir winner??"
"940905560","940900435","8861932","","","2008-09-30 18:34:10 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","@iperich y al final pagar? moya nom?s."
"940897875","","","","","2008-09-30 18:27:11 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","con el proyecto para salvar la crisis gringa, quien se beneficia?? http://tinyurl.com/3hrg2o"
"940819636","","","","","2008-09-30 17:18:19 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","recomienda leer: Bar2D2, the R2-D2 of Failed Space Operas [Robots] http://snipr.com/3yto7"
"940743688","","","","","2008-09-30 16:15:34 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","comentando a la lista de 25 imperdibles de @robertoa"
"940742302","","","","","2008-09-30 16:14:28 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","recomienda leer: Ponte a la moda, compra una vieja c?mara anal?gica http://snipr.com/3yrn7"
"940727729","","","","","2008-09-30 16:02:35 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","marqu? en delicious Top 50 photography websites by Photocritic http://snipr.com/3yra5"
"940727593","","","","","2008-09-30 16:02:29 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tumblereado: alberto montt: 2008-09-30 http://u.mavrev.com/3ze"
"940702932","","","","","2008-09-30 15:43:30 +0000","<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>","el fin del mundo para bilo y nano: http://tinyurl.com/4tnrqc"
"940665765","","","","","2008-09-30 15:14:34 +0000","<a href=""http://sourceforge.net/projects/twitux"" rel=""nofollow"">twitux</a>","pucha la primavera indecisa"
"940149518","","","","","2008-09-30 04:07:02 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","recomienda leer: WTD 575 http://snipr.com/3yc3y"
"940118926","","","","","2008-09-30 03:31:41 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tumblereado: The Strip http://u.mavrev.com/3vm"
"939867102","","","","","2008-09-29 23:09:21 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en mis oidos: Foo Fighters ? Come Back http://twurl.nl/4iav5d"
