"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"218716440352661506","218709257279913985","14125865","","","2012-06-29 14:43:57 +0000","web","@danihd Ya se ha hecho: http://t.co/8pjAXiDb","http://kottke.org/09/02/stephen-fry-stuck-in-elevator-twittering"
"218033577781235712","","","","","2012-06-27 17:30:30 +0000","web","Tormenta = servidor ca?do. Y todos esos tweets se perder?n en el tiempo como l?grimas en la lluvia... Dani :'("
"217903260412018688","","","","","2012-06-27 08:52:40 +0000","web","New preprint ""A meta-analysis of state-of-the-art electoral prediction from Twitter data"" blog:http://t.co/zt8sYxP9 PDF:http://t.co/2grgcDBP","http://www.di.uniovi.es/~dani/PFCblog/index.php?entry=entry120627-101828","http://arxiv.org/abs/1206.5851"
"217881609662238720","","","217265887349190656","60919433","2012-06-27 07:26:38 +0000","web","RT @lizardbill: Arithmetic for Beginners  http://t.co/kyOh8y6L  Snap!","http://abstrusegoose.com/474"
"217738749537300484","217637213129814016","495430242","","","2012-06-26 21:58:57 +0000","web","@IgorBrigadir Thank you!"
"217738712669372416","217635019617865728","47753705","","","2012-06-26 21:58:49 +0000","web","@AJEbsary Thank you!"
"217633911981875203","","","","","2012-06-26 15:02:22 +0000","web","Dear followers, any of you can provide me a PDF of ""Measuring node importance on Twitter microblogging""? Please RT."
"217626323718389761","","","217623207778324480","13692902","2012-06-26 14:32:13 +0000","web","RT @brenes: por cosas como esta hay que amar a @putuko http://t.co/dDxVE8UK","http://carloscabo.com/"
"217567991569727490","217566020192305152","13395602","","","2012-06-26 10:40:26 +0000","web","@littlemove Ya salt? el hippie... Y luego ?qu?, amarnos los unos a los otros? #PFCDGAYOENFURECIDO ?T? ves a pr?ceres de la patria hacer eso?"
"217567540547813376","217565150276886529","13395602","","","2012-06-26 10:38:38 +0000","web","@littlemove Ya est? inventado; se llama ""reuni?n de comunidad de vecinos""."
"217370222833840131","","","","","2012-06-25 21:34:34 +0000","web","You still have a few days to submit to PLEAD 2012 (Politics, Elections and Data) http://t.co/weeEZUMK","http://research.yahoo.com/workshops/plead2012/"
"217262632594444288","","","217196212254810112","122064004","2012-06-25 14:27:02 +0000","web","RT @WarrenRcomedian: Google proves that the grammar and spelling you use matters:  http://t.co/Vik7hpb4","http://twitpic.com/a0c2p2"
"216882421486977024","","","216200123162701824","47978543","2012-06-24 13:16:13 +0000","web","RT @ArjumandYounus: Please help out in my research by filling out this survey http://t.co/zt7s0WzD (re: Web search personalization and s ...","http://bit.ly/MgLsG8"
"216467353486114817","216465445748871169","9195862","","","2012-06-23 09:46:53 +0000","web","@mikelodeon It must be Windows :S"
"216253914666905600","","","","","2012-06-22 19:38:45 +0000","web","@bgcswall Thank you!"
"216208222900600832","","","","","2012-06-22 16:37:11 +0000","web","I'm looking for a free software to manage photo albums by date, tag, etc. Any recommendation? BTW, I dislike Flickr and Google Photos :("
"215458660946685953","","","","","2012-06-20 14:58:42 +0000","web","I've already been sent the paper I asked for in the previous tweet. Thank you all :)"
"215443228130938880","215413989478383616","14467515","","","2012-06-20 13:57:22 +0000","web","@alejandrosaez Thank you!"
"215412626828705793","","","","","2012-06-20 11:55:47 +0000","web","Dear followers. I need PDF of this paper: http://t.co/wHJLb1Qb Please RT. Thanks!","http://dl.acm.org/citation.cfm?id=1281204"
"215376774287204352","","","215372802646228992","18695747","2012-06-20 09:33:19 +0000","web","RT @datavis: Stunning aerial images of of GPS data: http://t.co/RzcGTxvW","http://www.dailymail.co.uk/news/article-2161488/Secret-corpse-flights-pizza-boy-delivery-routes-daily-commute-Stunning-aerial-images-reveal-seen-America.html"
"215123896305860608","","","215117985373884416","16629994","2012-06-19 16:48:28 +0000","web","RT @bkeegan: Anyone shopping for a paper to write, here's one waiting to be written about news, Twitter, and cultural knowledge gap. htt ..."
"215017449173696512","","","214715486305386497","127894322","2012-06-19 09:45:29 +0000","web","RT @IR_oldie: Neilsen ""5 users in a usability test is good"" Schmettow ""the maths behind that claim is wrong, you need many more"" http:// ..."
"214691225649946624","214687862015270913","661613","","","2012-06-18 12:09:11 +0000","web","@alexhanna Thank you :D"
"214064878921592833","","","214018960679641088","15215988","2012-06-16 18:40:18 +0000","web","RT @soonaechun: POLITICS, ELECTIONS AND DATA (PLEAD) - workshop at CIKM 
http://t.co/P3uVBVE6","http://research.yahoo.com/workshops/plead2012/"
"213314985839964160","213306333745782785","14093970","","","2012-06-14 17:00:30 +0000","web","@estebanmoro @carlosguadian :)"
"213314552237006849","213276469944782849","14093970","","","2012-06-14 16:58:47 +0000","web","@estebanmoro @chefidiaz @b_onix @atianaf @martariasrobles Recomiendo ""What edited RTs reveal about political discourse"" http://t.co/0cVYJkBq","http://www.aaai.org/ocs/index.php/WS/AAAIW11/paper/view/3980"
"212896048920793088","212888398610972674","14093970","","","2012-06-13 13:15:48 +0000","web","@estebanmoro @carlosguadian ?Estupendo! Muchas gracias."
