"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"185752067955101696","","","185749127802527744","14538236","2012-03-30 15:35:18 +0000","web","RT @vardi: What do professor do all week? http://t.co/7ltkdHbF","http://www.philnel.com/2011/02/26/busytown8/"
"185371557357563905","","","185358759634272257","19689981","2012-03-29 14:23:17 +0000","web","RT @takis_metaxas: CFP: Predicting with Social Media, Special Issue of IR. http://t.co/V549YW7n","http://blogs.law.harvard.edu/metaxas/2011/12/10/predict-the-future-and-tell-the-world-about-it/"
"185289337645170688","185259367334019072","7183162","","","2012-03-29 08:56:35 +0000","web","@the_rocker Tambi?n puedes comprobarlo en esta p?gina de Red El?ctrica de Espa?a: https://t.co/qHxr8pZW","https://demanda.ree.es/demanda.html"
"185175777740992512","","","185155505608601600","236554126","2012-03-29 01:25:20 +0000","web","RT @politikon_es: Midiendo el seguimiento de la huelga en tiempo real (v?a demanda el?ctrica) http://t.co/7M11IDYT","http://goo.gl/fb/Ulf4S"
"184951344082333696","184946264415285249","92611073","","","2012-03-28 10:33:31 +0000","web","@putuko Versi?n completa de la cita aqu?: http://t.co/C2x3a25v","http://en.wikiquote.org/wiki/Robert_A._Heinlein"
"184938623324528641","","","184928103045398528","117218161","2012-03-28 09:42:58 +0000","web","RT @PeerIndex: How to cope with Twitter's ""unfollow"" bug http://t.co/5DFfrvcP","http://techcrunch.com/2012/03/27/unfollowbug/"
"184910408107311105","","","184860304772055040","14962763","2012-03-28 07:50:51 +0000","web","RT @mikiobraun: Twitter may or may not predict movie box office sales. Take your pick. http://t.co/FhLHW9wt http://t.co/TxJhfA5I","http://arxiv.org/abs/1003.5699","http://arxiv.org/abs/1203.4642"
"184606110060265472","184597759922405376","815069","","","2012-03-27 11:41:41 +0000","web","@WaaghMan En LaTeX se usa para expresar una potencia o poner superscript... Lo que viene a ser una p***ada..."
"184605089305067520","","","184604378769010688","249661913","2012-03-27 11:37:37 +0000","web","RT @julian_urbano: RT @m_schedl: ""Learning from User-generated Content"" workshop @ ICML: Call-for-Papers available at http://t.co/6u8Jup ..."
"184585906995474432","","","","","2012-03-27 10:21:24 +0000","web","Curso de verano ""Imagen, mensaje y voz. Los tres ejes de una comunicaci?n efectiva"" http://t.co/b1S962x1 Matr?cula abierta el 30 de marzo.","http://tinyurl.com/ComunicacionEfectivaUNIOVI"
"184543710703394817","","","184310487134126080","1855871","2012-03-27 07:33:43 +0000","web","RT @arkaitz: Keynote talk at RAMSS will be delivered by Twitter's Jimmy Lin @lintool ! http://t.co/03oOlIGg #icwsm","http://www.ramss.ws/2012/"
"184527432995454976","","","184498833248616448","17773969","2012-03-27 06:29:03 +0000","web","RT @metzlerd: Nice to see @lintool 's ""Data-Intensive Text Processing with MapReduce"" show up in my Prismatic feed - http://t.co/Tz82Jju ..."
"182735997166030849","","","182640897371025409","17157367","2012-03-22 07:50:31 +0000","web","RT @ian_soboroff: If seven of you ask five q's each about IR on http://t.co/rA0f3DP0, we can move to the next level.","http://area51.stackexchange.com/proposals/39142/information-retrieval-and-search-engines"
"182632253829033985","182621946310176770","17773969","","","2012-03-22 00:58:17 +0000","web","@metzlerd Great! Thanks a lot."
"182607069160017920","182588250731458561","17773969","","","2012-03-21 23:18:12 +0000","web","@metzlerd Are you going to make a preprint available?"
"182588751401324544","182588139733397504","1855871","","","2012-03-21 22:05:25 +0000","web","@arkaitz Great! Thank you."
"182582143845797889","182561991754399745","1855871","","","2012-03-21 21:39:09 +0000","web","@arkaitz I'd really like to read a preprint when available :)"
"182520427732664320","","","182517025640427520","22994885","2012-03-21 17:33:55 +0000","web","RT @alansaid: Take a few minutes and participate in our survey on movie recommendation http://t.co/w8VFHYKl #recsys #machinelearning","http://j.mp/GFidJH"
"182399157271670784","182245949186383872","10695152","","","2012-03-21 09:32:02 +0000","web","@lemire I've just completed the form (3 papers with their references plus authors' PDF)."
"182251502801387522","182245949186383872","10695152","","","2012-03-20 23:45:18 +0000","web","@lemire I'm pretty convinced :)"
"182251381221105667","182249326146355200","10695152","","","2012-03-20 23:44:50 +0000","web","@lemire Thanks for the link."
"182236739929260033","182160802105663488","10695152","","","2012-03-20 22:46:39 +0000","web","@lemire I've just commented on the blog post. It's half-baked but I think there are some good discussions ahead :)"
"182227365953417217","182160802105663488","10695152","","","2012-03-20 22:09:24 +0000","web","@lemire I'll probably comment on it in a few minutes :)"
"182064777827328000","","10695152","","","2012-03-20 11:23:20 +0000","web","@lemire Wow, you're in the top-100 of scientists in Twitter: http://t.co/NFE1WEGL","http://www.accreditedonlinecolleges.com/blog/2012/top-100-scientists-on-twitter/"
"182052746789273600","","","182051620408934401","249661913","2012-03-20 10:35:31 +0000","web","RT @julian_urbano: RT @metzlerd: Nice intro article on how search engines rewrite your queries http://t.co/cvQQ4fDH via @prismatic","http://prsm.tc/251p5X"
"182025077448118272","","","180946632794312704","637533","2012-03-20 08:45:34 +0000","web","RT @coda: If anyone tells you the hard part of software engineering is the software, kick them in the teeth. It's people. Always people."
"182023610578382849","","","181880775241768960","19689981","2012-03-20 08:39:45 +0000","web","RT @takis_metaxas: What have we learned from Social Media Analysis? 3 ""Social Theorems"" and the need for formalization http://t.co/zTQWN ..."
"181494723129782275","","92611073","","","2012-03-18 21:38:08 +0000","web","@putuko Tal vez te guste: RT @raphaelschaad About those vector icons http://t.co/b0qkoXWn","http://j.mp/x8joEE"
"181430650740543492","181419421791830016","14620824","","","2012-03-18 17:23:32 +0000","web","@congosto No entiendo qu? puede ser, acabo de probar y parece funcionar. Te lo acabo de enviar por correo."
"181417463303520256","181416074858872832","14620824","","","2012-03-18 16:31:08 +0000","web","@congosto En relaci?n con lo anterior: vete a http://t.co/TtqnKCXL, busca ""All liaisons"" y usa el link de ACM author-izer...","http://www.di.uniovi.es/~dani/?publications:papers"
"181417045546635265","181416074858872832","14620824","","","2012-03-18 16:29:28 +0000","web","@congosto Bueno. Depende de c?mo lo hagan y de la exactitud de los datos q usen como semilla pero yo s? creo q pueden acercarse bastante."
"181154518682181632","181150439834783746","14620824","","","2012-03-17 23:06:17 +0000","web","@congosto Cierto, por eso la desactiv? despu?s de probarla..."
"181138550333521921","","","","","2012-03-17 22:02:50 +0000","<a href=""http://knowyourfollowers.com"" rel=""nofollow"">#KnowYourFollowers</a>","Trying this new Twitter app: http://t.co/9WuhnC7M - helps you understand your followers with maps, stats and graphs. #KnowYourFollowers","http://knowyourfollowers.com?t=29892"
"180991733545447424","180985575178907648","249661913","","","2012-03-17 12:19:26 +0000","web","@julian_urbano It seems nobody knows for sure. Probably a token to identify user and session. http://t.co/kOZ9NDqc","http://www.threadwatch.org/node/3461"
"180734521145167872","","","180382413984235520","18839937","2012-03-16 19:17:22 +0000","web","RT @Popehat: Why I am leaving the Empire, by Darth Vader: http://t.co/sGzEudh9","http://www.thedailymash.co.uk/news/society/why-i-am-leaving-the-empire%252c-by-darth-vader-201203145007/"
"180273344011190274","","","180272647958052864","19575586","2012-03-15 12:44:49 +0000","web","RT @hackernewsbot: JQuery Scroll Path - Scroll a page along a custom path... http://t.co/dLtFKZ5I","http://joelb.me/scrollpath/"
"180264852219105280","180264030919860224","13692902","","","2012-03-15 12:11:04 +0000","web","@brenes http://t.co/6YVp4IAd","http://www.lne.es/oviedo/2012/01/26/flores-campo-marcar-nueva-epoca/1189517.html"
"180263176464642048","180222187154845696","13692902","","","2012-03-15 12:04:25 +0000","web","@brenes S? :S"
"179852619014078465","","","179829339154685953","7505382","2012-03-14 08:53:00 +0000","web","RT @sferik: Want faster JSON parsing in Ruby? (Yes, you do.) Try Oj: https://t.co/pUw6ERqe
Here's a write-up of why it's so fast: http:/ ...","https://github.com/ohler55/oj"
"179598649695805440","","","179568714243506176","7165142","2012-03-13 16:03:49 +0000","web","RT @sebpaquet: ""@karlpro: A group to develop a social web API standard based on Atom Publication Protocol &amp; ActivityStreams. http:// ..."
"179566077062287360","179564040681566208","105768989","","","2012-03-13 13:54:23 +0000","web","@FrancescoBonchi Could you please tell him to upload the slides somewhere? I'm very interested in the topic of the seminar."
"179178101371191296","","","179111497614635009","14538236","2012-03-12 12:12:42 +0000","web","RT @vardi: Saudi University Policy: Overvalued Rankings -- http://t.co/oysCbdUS","http://www.sciencemag.org/content/335/6072/1041.2.full"
"177508555514052609","","","177488789332172800","14620824","2012-03-07 21:38:32 +0000","web","RT @congosto: Ada Lovelace, the ORIGIN!! http://t.co/uaizHHsF by Por Sydney Padua v?a  Paola Raffetta y @jararocha","http://bit.ly/yp4W2z"
"177484134405509121","177422679064854528","92611073","","","2012-03-07 20:01:29 +0000","web","@putuko ?Has probado flickr? No por bussiness sino con otras ideas. A mi B me recuerda, hoteles, cnn y port?tiles sobre camas..."
"176610937464299520","","","175507259625975809","205730701","2012-03-05 10:11:43 +0000","web","RT @XurdeFdez: Empezamos la b?squeda de compa?eros de #trabajo en @myspyspot http://t.co/hz9B7S5I y http://t.co/kyOjWW9O #desarrolladore ...","http://is.gd/Bcl0Sj","http://is.gd/hgVXMT"
"176593368531480576","176570626734170112","192365289","","","2012-03-05 09:01:54 +0000","web","@m3drano Gracias, le echar? un ojo."
"176045715317985280","","","176021624573800448","14065835","2012-03-03 20:45:43 +0000","web","RT @mstrohm: on the utility of word clouds and on word cloud design: http://t.co/K4QXs7Kb /via @informor @winteram","http://smallsocialsystems.com/blog/?p=208"
